timestamp,batch_id,modelo,icrl,oponente,victoria,turnos,pokemon_vivos,tokens_gastados,decisiones,cambios,forzados,fallbacks
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,29,0,91212,34,12,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,18,0,62429,23,3,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,58220,22,1,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,23,0,73839,28,8,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,57421,22,7,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,18,0,60748,23,3,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,12,0,44671,17,1,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,20,0,67811,25,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,24,0,79643,29,15,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,21,0,72446,26,6,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,19,0,74850,28,8,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,20,0,65080,25,10,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,25,0,79632,30,8,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,24,0,77626,29,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,56,0,163981,61,6,5,4
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,18,0,61493,23,6,5,0
